QA Switched?,notes,esh_id,service_provider_2015,service_provider_2016,bandwidth_in_mbps_2015,contract_end_date_2015,percent_bw_2015,predominant_sp_2015,exclude_from_analysis,bandwidth_in_mbps_2016,contract_end_date_2016,percent_bw_2016,predominant_sp_2016,exclude_from_ia_analysis,postal_cd,district_name,locale,num_students_2015,num_students_2016,upgrade,meeting_goals_2015,meeting_goals_2016,sp_bw_per_student_2015,sp_bw_per_student_2016,sp_meeting_goals_2015,sp_meeting_goals_2016,sp_change,Freq,same,contract_ended_between_years,affordability_goal_knapsack_2015,ia_monthly_cost_per_mbps_2015,affordability_goal_knapsack_2016,ia_monthly_cost_per_mbps_2016,NOTES
,,936068,SE Nebraska Comm,Unite Private,6,6/30/16,1,TRUE,FALSE,1000,6/30/22,0.99,TRUE,FALSE,NE,FALLS CITY PUBLIC SCHOOLS,Small Town,777,776,TRUE,FALSE,TRUE,7.722007722,1288.659794,FALSE,TRUE,1,NA,NA,TRUE,FALSE,40.21333333,TRUE,2.034365717,
,,936071,Nebraska Link,Great Plains,400,6/30/16,1,TRUE,FALSE,1000,6/30/20,1,TRUE,FALSE,NE,FREMONT PUBLIC SCHOOLS,Small Town,4345,4439,TRUE,FALSE,TRUE,92.0598389,225.2759631,FALSE,TRUE,1,NA,NA,TRUE,FALSE,10.92166667,TRUE,1.449986155,
,,936084,Allo Communications,Great Plains,40,6/30/16,1,TRUE,FALSE,40,6/30/17,1,TRUE,FALSE,NE,HAY SPRINGS PUBLIC SCHOOLS,Rural,138,155,FALSE,TRUE,TRUE,289.8550725,258.0645161,TRUE,TRUE,1,NA,NA,TRUE,FALSE,44.6775,FALSE,16.15838648,
,,936085,Hemingford Coope,Nebraska Link,150,6/30/16,1,TRUE,FALSE,100,6/30/20,1,TRUE,FALSE,NE,HEMINGFORD PUBLIC SCHOOLS,Rural,353,360,FALSE,TRUE,TRUE,424.9291785,277.7777778,TRUE,TRUE,1,NA,NA,TRUE,FALSE,12.8475,TRUE,15.90701067,
,,936089,Nebraska Link,Eagle Communications,100,6/30/16,0.87,TRUE,FALSE,200,6/30/17,0.93,TRUE,FALSE,NE,HUMPHREY PUBLIC SCHOOLS,Rural,250,244,TRUE,TRUE,TRUE,400,819.6721311,TRUE,TRUE,1,NA,NA,TRUE,TRUE,15.42,TRUE,5.229994061,
,,936096,Citizens Tel,Nebraska Link,100,6/30/16,1,TRUE,FALSE,200,6/30/20,1,TRUE,FALSE,NE,LEIGH COMMUNITY SCHOOLS,Rural,147,155,TRUE,TRUE,TRUE,680.2721088,1290.322581,TRUE,TRUE,1,NA,NA,TRUE,FALSE,21.1875,FALSE,12.5329273,
,,936098,Charter,Nebraska Link,100,6/30/16,1,TRUE,FALSE,1000,6/30/20,1,TRUE,FALSE,NE,LEXINGTON PUBLIC SCHOOLS,Small Town,2678,2701,TRUE,FALSE,TRUE,37.34129948,370.2332469,FALSE,TRUE,1,12,0,TRUE,FALSE,14.93416667,TRUE,1.163015004,
,,936106,Nebraska Link,CenturyLink,100,6/30/16,1,TRUE,FALSE,200,6/30/20,1,TRUE,FALSE,NE,LYONS-DECATUR NORTHEAST SCHS,Rural,223,212,TRUE,TRUE,TRUE,448.4304933,943.3962264,TRUE,TRUE,1,NA,NA,TRUE,FALSE,15.91916667,TRUE,4.737423141,
,,936143,Nebraska Link,CenturyLink,100,6/30/16,1,TRUE,FALSE,150,6/30/20,1,TRUE,FALSE,NE,O'NEILL PUBLIC SCHOOLS,Small Town,712,713,TRUE,TRUE,TRUE,140.4494382,210.3786816,TRUE,TRUE,1,NA,NA,TRUE,TRUE,16.8525,TRUE,6.336354086,
,,936153,Nebraska Link,CenturyLink,100,6/30/16,1,TRUE,FALSE,200,6/30/20,1,TRUE,FALSE,NE,PENDER PUBLIC SCHOOLS,Rural,326,325,TRUE,TRUE,TRUE,306.7484663,615.3846154,TRUE,TRUE,1,NA,NA,TRUE,TRUE,15.76416667,TRUE,4.845079816,
,,936155,Great Plains,Nebraska Link,40,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,NE,PLAINVIEW PUBLIC SCHOOLS,Rural,343,310,TRUE,TRUE,TRUE,116.6180758,322.5806452,TRUE,TRUE,1,NA,NA,TRUE,FALSE,38.88416667,TRUE,8.661709187,
,,936160,CenturyLink,Nebraska Link,50,6/30/16,0.62,TRUE,FALSE,100,6/30/20,0.67,TRUE,FALSE,NE,POTTER-DIX PUBLIC SCHOOLS,Rural,193,193,TRUE,TRUE,TRUE,259.0673575,518.134715,TRUE,TRUE,1,NA,NA,TRUE,FALSE,27.8825,FALSE,13.73734381,
,,936176,Charter,Nebraska Link,160,6/30/16,1,TRUE,FALSE,400,6/30/20,0.87,TRUE,FALSE,NE,SIDNEY PUBLIC SCHOOLS,Small Town,1233,1278,TRUE,TRUE,TRUE,129.7648013,312.9890454,TRUE,TRUE,1,12,0,TRUE,TRUE,6.135833333,TRUE,4.055977798,
,,936197,Nebraska Link,CenturyLink,100,6/30/16,1,TRUE,FALSE,200,6/30/20,1,TRUE,FALSE,NE,WAYNE COMMUNITY SCHOOLS,Small Town,850,867,TRUE,TRUE,TRUE,117.6470588,230.6805075,TRUE,TRUE,1,NA,NA,TRUE,FALSE,19.05333333,TRUE,5.182207846,
,,936204,Nebraska Link,Great Plains,100,6/30/16,1,TRUE,FALSE,150,6/30/20,1,TRUE,FALSE,NE,WINNEBAGO PUBLIC SCHOOLS,Rural,507,550,TRUE,TRUE,TRUE,197.2386588,272.7272727,TRUE,TRUE,1,NA,NA,TRUE,FALSE,19.49833333,TRUE,6.725677532,
,,937460,Time Warner Cable,INET Communications,100,6/30/16,1,TRUE,FALSE,200,6/30/19,0.67,TRUE,FALSE,NH,GORHAM RANDOLPH SHELBURNE COOP SCHOOL DISTRICT,Small Town,427,442,TRUE,TRUE,TRUE,234.1920375,452.4886878,TRUE,TRUE,1,NA,NA,TRUE,TRUE,8,TRUE,6.983333333,
,,937482,Merrimack,Metrocast,22,6/30/16,1,TRUE,FALSE,100,6/30/19,1,TRUE,FALSE,NH,BARNSTEAD SCHOOL DISTRICT,Rural,502,478,TRUE,FALSE,TRUE,43.8247012,209.2050209,FALSE,TRUE,1,NA,NA,TRUE,TRUE,7.681666667,TRUE,11.55,
,,937486,G4 Communications,"SegTEL, Inc.",100,6/30/16,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NH,BEDFORD SCHOOL DISTRICT,Suburban,4318,4336,TRUE,FALSE,TRUE,23.15886985,230.6273063,FALSE,TRUE,1,NA,NA,TRUE,FALSE,20.27,TRUE,2.1,
,,937488,Time Warner Cable,Enhanced Comm,200,6/30/16,1,TRUE,FALSE,200,6/30/19,1,TRUE,FALSE,NH,BERLIN SCHOOL DISTRICT,Small Town,1284,1281,FALSE,TRUE,TRUE,155.7632399,156.128025,TRUE,TRUE,1,NA,NA,TRUE,FALSE,10.30916667,TRUE,4.2459,
,,937501,Enhanced Comm,Northern New England,20,6/30/16,1,TRUE,FALSE,20,6/30/17,1,TRUE,FALSE,NH,CHESTERFIELD SCHOOL DISTRICT,Rural,277,291,FALSE,FALSE,FALSE,72.20216606,68.72852234,FALSE,FALSE,1,NA,NA,TRUE,FALSE,43.25,FALSE,43.25,
,,937532,G4 Communications,"SegTEL, Inc.",40,6/30/18,0.62,TRUE,FALSE,50,6/30/17,1,TRUE,FALSE,NH,FARMINGTON SCHOOL DISTRICT,Rural,1273,1164,FALSE,FALSE,FALSE,31.42183818,42.95532646,FALSE,FALSE,1,NA,NA,FALSE,FALSE,18.64916667,TRUE,23.183,
,,937540,Northern New England,"SegTEL, Inc.",150,6/30/16,0.6,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NH,GOFFSTOWN SCHOOL DISTRICT,Suburban,2808,2797,TRUE,TRUE,TRUE,53.41880342,357.5259206,FALSE,TRUE,1,NA,NA,TRUE,TRUE,3.099166667,TRUE,1.9,
,,937588,Comcast,"SegTEL, Inc.",100,6/30/18,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NH,HUDSON SCHOOL DISTRICT,Suburban,3961,3855,TRUE,FALSE,TRUE,25.24614996,259.4033722,FALSE,TRUE,1,NA,NA,FALSE,FALSE,20.79,TRUE,1.9,
,,937589,Metrocast,"SegTEL, Inc.",150,6/30/16,0.88,TRUE,FALSE,170,6/30/19,1,TRUE,FALSE,NH,INTER-LAKES SCHOOL DISTRICT,Rural,1095,1064,FALSE,TRUE,TRUE,136.9863014,159.7744361,TRUE,TRUE,1,NA,NA,TRUE,FALSE,29.56833333,FALSE,11.67647059,
,,937592,Kearsarge Tele,"SegTEL, Inc.",200,6/30/16,1,TRUE,FALSE,1000,6/30/21,1,TRUE,FALSE,NH,KEARSARGE REGIONAL SCHOOL DISTRICT,Rural,1825,1766,TRUE,TRUE,TRUE,109.5890411,566.2514156,TRUE,TRUE,1,NA,NA,TRUE,FALSE,12.5,TRUE,3.055,
,,937611,Sovernet Comm,"Sovernet, Inc.",50,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,NH,MARLOW SCHOOL DISTRICT,Rural,35,34,TRUE,TRUE,TRUE,1428.571429,2941.176471,TRUE,TRUE,1,NA,NA,TRUE,TRUE,7.7,TRUE,3.8,
,,937662,Winstream,FairPoint,50,6/30/18,1,TRUE,FALSE,120,6/30/19,1,TRUE,FALSE,NH,SHAKER REGIONAL SCHOOL DISTRICT,Rural,1334,1323,FALSE,TRUE,FALSE,37.48125937,90.70294785,FALSE,FALSE,1,NA,NA,FALSE,FALSE,33.37583333,TRUE,11.50166667,
,,937663,Comcast,Freedom Ring,50,6/27/16,1,TRUE,FALSE,200,6/30/19,1,TRUE,FALSE,NH,SOMERSWORTH SCHOOL DISTRICT,Suburban,1735,1759,TRUE,FALSE,TRUE,28.8184438,113.7009665,FALSE,TRUE,1,NA,NA,TRUE,TRUE,2.133333333,TRUE,7.35,
,,937690,Time Warner Cable,Northern New England,200,6/30/16,1,TRUE,FALSE,20,6/30/17,1,TRUE,FALSE,NH,WESTMORELAND SCHOOL DISTRICT,Rural,171,154,FALSE,TRUE,TRUE,1169.590643,129.8701299,TRUE,TRUE,1,27,0,TRUE,TRUE,2.680833333,TRUE,12.6755,
,,941009,Comcast,XTel Communications,100,6/30/16,1,TRUE,FALSE,200,6/30/19,1,TRUE,FALSE,NJ,ABSECON PUBLIC SCHOOLS,Suburban,866,850,TRUE,TRUE,TRUE,115.4734411,235.2941176,TRUE,TRUE,1,NA,NA,TRUE,TRUE,1.55,TRUE,7.145,
,,941087,Comcast,XTel Communications,30,6/30/16,1,TRUE,FALSE,300,6/30/17,1,TRUE,FALSE,NJ,BERLIN BOROUGH SCHOOL DISTRICT,Suburban,884,848,TRUE,FALSE,TRUE,33.93665158,353.7735849,FALSE,TRUE,1,NA,NA,TRUE,FALSE,43.71333333,TRUE,5.916666667,
,,941145,Verizon,Ed Info Resource Cen,100,6/30/16,1,TRUE,FALSE,155.52,6/30/19,1,TRUE,FALSE,NJ,CHESTERFIELD TOWNSHIP SCHOOL DISTRICT,Suburban,618,667,TRUE,TRUE,TRUE,161.8122977,233.1634183,TRUE,TRUE,1,NA,NA,TRUE,FALSE,32.95,TRUE,10.12731481,
,,941153,CenturyLink,Comcast,20,6/30/16,1,TRUE,FALSE,100,6/30/19,1,TRUE,FALSE,NJ,CLINTON-GLEN GARDNER BOARD OF EDUCATION,Suburban,481,471,TRUE,FALSE,TRUE,41.58004158,212.3142251,FALSE,TRUE,1,NA,NA,TRUE,FALSE,49.8,TRUE,10,
,,941189,Verizon,Comcast,500,6/30/16,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NJ,EAST ORANGE SCHOOL DISTRICT,Suburban,9016,8844,TRUE,FALSE,TRUE,55.45696539,113.0710086,FALSE,TRUE,1,15,0,TRUE,FALSE,21.27333333,TRUE,3.583,
,,941271,Comcast,Ed Info Resource Cen,175,6/30/16,1,TRUE,FALSE,500,6/30/17,1,TRUE,FALSE,NJ,HADDON TOWNSHIP SCHOOL DISTRICT,Suburban,2014,1990,TRUE,TRUE,TRUE,86.8917577,251.2562814,FALSE,TRUE,1,NA,NA,TRUE,TRUE,2.5125,TRUE,1.876,
,,941303,Verizon,Cablevision,10,6/30/16,1,TRUE,FALSE,200,6/30/19,1,TRUE,FALSE,NJ,HILLSDALE BOARD OF EDUCATION,Suburban,1311,1280,TRUE,FALSE,TRUE,7.627765065,156.25,FALSE,TRUE,1,NA,NA,TRUE,FALSE,348.8683333,TRUE,5.6,
,,941329,Business Automation,XTel Communications,100,6/30/16,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NJ,KENILWORTH PUBLIC SCHOOLS,Suburban,1375,1410,TRUE,FALSE,TRUE,72.72727273,709.2198582,FALSE,TRUE,1,NA,NA,TRUE,FALSE,31.12,TRUE,2.9,
,,941354,Cablevision,OV LLC,101,6/30/16,1,TRUE,FALSE,103,6/30/17,1,TRUE,FALSE,NJ,LINCOLN PARK SCHOOL DISTRICT,Suburban,903,914,FALSE,TRUE,TRUE,111.8493909,112.6914661,TRUE,TRUE,1,NA,NA,TRUE,TRUE,1.286666667,TRUE,1.455728155,
,,941406,Metropolitan Telecom,XTel Communications,170,6/30/16,1,TRUE,FALSE,300,6/30/19,1,TRUE,FALSE,NJ,MENDHAM BOROUGH,Suburban,640,600,TRUE,TRUE,TRUE,265.625,500,TRUE,TRUE,1,NA,NA,TRUE,FALSE,14.09916667,TRUE,6.016666667,
,,941414,Comcast,Windstream,800,6/28/18,0.61,TRUE,FALSE,1000,6/30/17,0.56,TRUE,FALSE,NJ,MIDDLETOWN TOWNSHIP PUBLIC SCHOOLS,Suburban,9766,9660,TRUE,TRUE,TRUE,81.91685439,103.5196687,FALSE,TRUE,1,NA,NA,FALSE,FALSE,5.875,FALSE,4.040122222,
,,941418,Comcast,Cablevision,2000,6/30/16,1,TRUE,FALSE,2000,6/30/21,1,TRUE,FALSE,NJ,MILLBURN TOWNSHIP SCHOOLS,Suburban,4900,4849,FALSE,TRUE,TRUE,408.1632653,412.4561765,TRUE,TRUE,1,NA,NA,TRUE,TRUE,2.8,TRUE,3.084,
,,941424,Comcast,Verizon,50,6/30/16,1,TRUE,FALSE,300,6/30/17,1,TRUE,FALSE,NJ,MONMOUTH BEACH ELEMENTARY SCHOOL,Suburban,299,271,TRUE,TRUE,TRUE,167.2240803,1107.01107,TRUE,TRUE,1,10,0,TRUE,TRUE,4.935833333,TRUE,1.0178,
,,941447,Business Automation,OV LLC,150,6/30/17,0.6,TRUE,FALSE,166,6/30/17,0.53,TRUE,FALSE,NJ,MOUNTAIN LAKES BOARD OF EDUCATION,Suburban,1580,1538,TRUE,TRUE,TRUE,94.93670886,107.9323797,FALSE,TRUE,1,NA,NA,FALSE,TRUE,9.48,FALSE,7.577486339,
,,941496,OV LLC,Cablevision,101,6/30/16,1,TRUE,FALSE,100,6/30/19,1,TRUE,FALSE,NJ,ORADELL SCHOOL DISTRICT,Suburban,757,764,FALSE,TRUE,TRUE,133.4214003,130.8900524,TRUE,TRUE,1,NA,NA,TRUE,TRUE,1.188333333,TRUE,9.58,
,,941545,Net Access,XTel Communications,100,6/30/16,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NJ,POMPTON LAKES BORO,Suburban,1699,1670,TRUE,FALSE,TRUE,58.85815185,598.8023952,FALSE,TRUE,1,NA,NA,TRUE,FALSE,26.65,TRUE,2.895,
,,941614,OV LLC,Verizon,101,6/30/16,1,TRUE,FALSE,300,6/30/17,1,TRUE,FALSE,NJ,SOUTH BOUND BROOK PUBLIC SCHOOLS,Suburban,422,421,TRUE,TRUE,TRUE,239.3364929,712.5890736,TRUE,TRUE,1,NA,NA,TRUE,TRUE,1.188333333,TRUE,1,
,,941636,Cablevision,OV LLC,30,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,NJ,STANHOPE,Suburban,356,357,TRUE,FALSE,TRUE,84.26966292,280.1120448,FALSE,TRUE,1,NA,NA,TRUE,TRUE,2.898333333,TRUE,1.739,
,,941648,Cablevision,XTel Communications,100,6/30/16,1,TRUE,FALSE,1000,6/30/21,0.91,TRUE,FALSE,NJ,TEANECK PUBLIC SCHOOL,Suburban,3646,3648,TRUE,FALSE,TRUE,27.42731761,274.122807,FALSE,TRUE,1,NA,NA,TRUE,NA,NA,FALSE,4.545454545,
,,941673,Alteva,PenTeleData Limited,300,6/30/17,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NJ,VERNON TOWNSHIP SCHOOL DISTRICT,Rural,3609,3434,TRUE,FALSE,TRUE,83.12551953,291.2055911,FALSE,TRUE,1,NA,NA,FALSE,FALSE,20.05,FALSE,4.6,
,,942801,ENMR Tele Coop,Plateau Telecomm,100,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,NM,VAUGHN MUNICIPAL SCHOOLS,Rural,105,101,FALSE,TRUE,TRUE,952.3809524,990.0990099,TRUE,TRUE,1,NA,NA,TRUE,TRUE,4.4,TRUE,4.4,
,,942877,CenturyLink,"Zayo Group, LLC",200,6/30/16,1,TRUE,FALSE,1000,6/30/21,1,TRUE,FALSE,NM,BERNALILLO PUBLIC SCHOOLS,Suburban,2982,2937,TRUE,FALSE,TRUE,67.06908115,340.4834866,FALSE,TRUE,1,NA,NA,TRUE,FALSE,20.67,TRUE,1.95,
,,942905,Globalinx,Cogent,1000,6/30/16,1,TRUE,FALSE,10000,6/30/19,1,TRUE,FALSE,NM,GADSDEN INDEPENDENT SCHOOLS,Rural,13606,13672,TRUE,FALSE,TRUE,73.49698662,731.4218841,FALSE,TRUE,1,NA,NA,TRUE,FALSE,13.46666667,TRUE,0.721,
,,942914,Leaco Rural,Windstream,1.5,6/30/16,1,TRUE,FALSE,500,6/30/17,1,TRUE,FALSE,NM,JAL PUBLIC SCHOOLS,Rural,403,446,TRUE,FALSE,TRUE,3.722084367,1121.076233,FALSE,TRUE,1,NA,NA,TRUE,FALSE,174.9441667,TRUE,5,
,,942957,CenturyLink,Comcast,1000,6/30/19,1,TRUE,FALSE,2000,6/30/19,0.67,TRUE,FALSE,NM,SANTA FE PUBLIC SCHOOLS,Urban,12628,12820,TRUE,FALSE,TRUE,79.18910358,156.0062402,FALSE,TRUE,1,NA,NA,FALSE,FALSE,9.780833333,FALSE,5.076666667,
,,942958,ENMR Tele Coop,Plateau Telecomm,100,6/30/16,1,TRUE,FALSE,50,6/30/20,1,TRUE,FALSE,NM,SANTA ROSA CONSOLIDATED SCHOOLS,Small Town,630,630,FALSE,TRUE,TRUE,158.7301587,79.36507937,TRUE,FALSE,1,NA,NA,TRUE,FALSE,10.5025,FALSE,21.0043,
,,942962,CenturyLink,Affiniti,603,6/30/16,1,TRUE,FALSE,600,6/30/19,1,TRUE,FALSE,NM,TAOS MUNICIPAL SCHOOLS,Small Town,1888,2826,FALSE,TRUE,TRUE,319.3855932,212.3142251,TRUE,TRUE,1,NA,NA,TRUE,FALSE,11.62416667,FALSE,7.93946932,
,,942965,Cebridge,Yucca,75,6/30/16,0.6,TRUE,FALSE,500,6/22/17,1,TRUE,FALSE,NM,TEXICO MUNICIPAL SCHOOLS,Rural,547,561,TRUE,TRUE,TRUE,137.1115174,891.2655971,TRUE,TRUE,1,NA,NA,TRUE,TRUE,6.28,TRUE,2.002,
,,943387,"WESTNET NEVADA, LLC",Verizon,10,6/30/16,1,TRUE,FALSE,10,6/30/17,1,TRUE,FALSE,NV,ESMERALDA COUNTY SCHOOL DISTRICT,Rural,67,78,FALSE,TRUE,TRUE,149.2537313,128.2051282,TRUE,TRUE,1,NA,NA,TRUE,FALSE,180,TRUE,5,
,,943389,CalNeva Broadband,Oregon-Idaho Util,100,6/30/16,1,TRUE,FALSE,500,6/30/17,1,TRUE,FALSE,NV,HUMBOLDT COUNTY SCHOOL DISTRICT,Small Town,3446,3472,TRUE,FALSE,TRUE,29.01915264,144.0092166,FALSE,TRUE,1,NA,NA,TRUE,TRUE,2.5,TRUE,2.42242,
,,943394,High Desert,"Hot Spot Broadband, Inc.",200,6/30/16,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NV,LYON COUNTY SCHOOL DISTRICT,Small Town,7999,8035,TRUE,FALSE,TRUE,25.00312539,124.4555072,FALSE,TRUE,1,NA,NA,TRUE,FALSE,20,TRUE,3.445,
,,943401,NSHE,"Hot Spot Broadband, Inc.",45,NA,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,NV,PERSHING COUNTY SCHOOL DISTRICT,Rural,697,698,TRUE,FALSE,TRUE,64.56241033,1432.664756,FALSE,TRUE,1,NA,NA,NA,NA,NA,TRUE,3.6,
,,945867,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,Small Town,1866,1829,FALSE,TRUE,TRUE,535.9056806,546.7468562,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.7925,TRUE,1.521203576,
,,945873,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,AVERILL PARK CENTRAL SCHOOL DISTRICT,Rural,3143,3064,FALSE,TRUE,TRUE,318.167356,326.3707572,TRUE,TRUE,1,NA,NA,FALSE,TRUE,2.114166667,TRUE,1.636805772,
,,946204,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,ARGYLE CENTRAL SCHOOL DISTRICT,Rural,571,554,FALSE,TRUE,TRUE,1751.313485,1805.054152,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.35,TRUE,1.614182566,
,,946234,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,Rural,899,855,FALSE,TRUE,TRUE,1112.347052,1169.590643,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.438333333,TRUE,1.430032289,
,,946267,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,CAMBRIDGE CENTRAL SCHOOL DISTRICT,Rural,876,868,FALSE,TRUE,TRUE,1141.552511,1152.073733,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.3125,TRUE,1.763917811,
,,946272,Time Warner Cable,Northland Cable,1000,2/25/20,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,NY,CANASTOTA CENTRAL SCHOOL DISTRICT,Rural,1512,1448,FALSE,TRUE,TRUE,661.3756614,690.6077348,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.066666667,TRUE,0.962269402,
,,946315,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,0.91,TRUE,FALSE,1000,6/30/18,0.91,TRUE,FALSE,NY,COHOES CITY SCHOOL DISTRICT,Suburban,1885,1902,FALSE,TRUE,TRUE,530.5039788,525.7623554,TRUE,TRUE,1,NA,NA,FALSE,TRUE,3.278333333,TRUE,3.116397038,
,,946346,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,DUANESBURG CENTRAL SCHOOL DISTRICT,Rural,807,770,FALSE,TRUE,TRUE,1239.157373,1298.701299,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.470833333,TRUE,1.422075863,
,,946361,Fiber Optic LLC,Fibertech,1000,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,NY,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,Suburban,1030,1023,FALSE,TRUE,TRUE,970.8737864,977.5171065,TRUE,TRUE,1,NA,NA,TRUE,TRUE,1.230833333,TRUE,0.902167927,
,,946402,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,FORT ANN CENTRAL SCHOOL DISTRICT,Rural,469,442,FALSE,TRUE,TRUE,2132.196162,2262.443439,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.2475,TRUE,1.557576028,
,,946421,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,GALWAY CENTRAL SCHOOL DISTRICT,Rural,932,927,FALSE,TRUE,TRUE,1072.961373,1078.748652,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.460833333,TRUE,1.792052778,
,,946442,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,GRANVILLE CENTRAL SCHOOL DISTRICT,Small Town,1180,1107,FALSE,TRUE,TRUE,847.4576271,903.3423668,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.703333333,TRUE,1.877888269,
,,946443,Cablevision,"Sidera Networks, LLC",10,6/30/16,1,TRUE,FALSE,5000,6/30/17,1,TRUE,FALSE,NY,GREAT NECK UNION FREE SCHOOL DISTRICT,Suburban,6299,6386,TRUE,FALSE,TRUE,1.58755358,782.962731,FALSE,TRUE,1,NA,NA,TRUE,FALSE,125.01,TRUE,0.831647992,
,,946457,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,Small Town,821,767,FALSE,TRUE,TRUE,1218.026797,1303.780965,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.31,TRUE,1.715754564,
,,946472,Time Warner Cable,"TVC Albany, Inc",1000,6/30/19,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,NY,HARTFORD CENTRAL SCHOOL DISTRICT,Rural,451,461,FALSE,TRUE,TRUE,2217.2949,2169.197397,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.296666667,TRUE,1.569834229,
,,946490,Fiber Optic LLC,Time Warner Cable Business LLC,1000,6/30/16,1,TRUE,FALSE,3000,6/30/17,0.75,TRUE,FALSE,NY,HILTON CENTRAL SCHOOL DISTRICT,Suburban,4380,4418,TRUE,TRUE,TRUE,228.3105023,679.0402897,TRUE,TRUE,1,32,0,TRUE,FALSE,4.51,TRUE,0.648361085,
,,946499,Time Warner Cable,"TVC Albany, Inc",1015,6/30/16,0.97,TRUE,FALSE,1000,6/30/18,0.87,TRUE,FALSE,NY,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,Rural,1031,1002,TRUE,TRUE,TRUE,984.4810863,998.003992,TRUE,TRUE,1,NA,NA,TRUE,TRUE,2.13,FALSE,4.340688893,
,,946515,N Country Dev Auth,Time Warner Cable,1000,1/4/20,1,TRUE,FALSE,2000,2/5/19,1,TRUE,FALSE,NY,INDIAN RIVER CENTRAL SCHOOL DISTRICT,Rural,4091,4230,TRUE,TRUE,TRUE,244.4390125,472.8132388,TRUE,TRUE,1,NA,NA,FALSE,TRUE,1.326666667,TRUE,1.15153883,
,,946531,Fiber Optic LLC,Time Warner Cable,1000,9/6/16,1,TRUE,FALSE,1000,6/30/20,1,TRUE,FALSE,NY,JOHNSON CITY CENTRAL SCHOOL DISTRICT,Suburban,2536,2565,FALSE,TRUE,TRUE,394.3217666,389.8635478,TRUE,TRUE,1,NA,NA,TRUE,TRUE,2.365,TRUE,0.868869732,
